Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
10000,2.1465135,0.0,0.45752466,-0.20598409,-0.9999999310821295,248.0,-1.0000000894069672,1.288544215654072,0.09243454,0.10438746,0.0002989363,1.8254275,1.1421223
20000,1.7497679,0.0,0.113965176,0.22836447,-0.9999999310821295,248.0,-1.0000000894069672,1.4897804416716098,0.0067955456,0.09869553,0.00029702415,0.46591997,0.606804
30000,1.2677244,0.0,-0.12757495,0.5685989,-0.7500075115293096,225.5,-0.7500379539348863,1.494973973286423,0.007411496,0.09988089,0.00029491412,0.491077,0.47577435
40000,1.0274656,0.0,-0.22522724,0.6638746,-0.8637518704771389,237.62790697674419,-0.8637830136820327,1.503623671656431,0.0062461346,0.10585923,0.0002930115,0.5029247,0.40004623
50000,1.1849451,0.0,-0.39148176,0.9446197,-0.8068808886233628,230.07142857142858,-0.8068810204664866,1.978255966944354,0.0072369813,0.100902475,0.000291113,0.49978837,0.40882787
60000,0.6109094,0.0,-0.26257247,0.98561424,-0.7800464487017327,228.30232558139534,-0.7799845719060232,1.9970527672490408,0.046736475,0.10141853,0.0002890025,0.425335,0.32994118
70000,0.68571985,0.0,-0.2514996,0.7027051,-0.6643999355793413,220.0,-0.6644297003746032,0.8027388417058521,0.0073126247,0.09702037,0.00028690888,0.32681972,0.22392587
80000,0.5783083,0.0,-0.2955689,0.5253929,-0.6987245771072238,216.67391304347825,-0.705106442279004,0.6720276358834607,0.0066425875,0.10049307,0.00028501378,0.27171206,0.18273436
90000,0.7384755,0.0,-0.30370486,0.4473949,-0.6867184565247347,220.17777777777778,-0.679628851738843,0.6354596525938674,0.0071799112,0.10149572,0.00028314558,0.30387083,0.18120417
100000,0.57123476,0.0,-0.26721814,0.37289855,-0.29247363254003095,172.59649122807016,-0.2924737281966628,0.37644286332815363,0.012646173,0.09817151,0.00028107013,0.22193268,0.14606997
110000,0.5096607,0.0,-0.16787007,0.3043276,-0.4504625269934079,202.83673469387756,-0.46142672538757323,0.34766228917986153,0.010369826,0.10063039,0.00027900067,0.1628174,0.10950212
120000,0.5697704,0.0,-0.19752282,0.26293948,-0.2605084243498869,173.72881355932202,-0.24775867009985036,0.3700889440189148,0.012966069,0.102519296,0.00027691835,0.20141025,0.1252683
130000,0.58350426,0.0,-0.074850805,0.2498773,-0.02713230809689883,141.4264705882353,-0.027171596884727478,0.34053558461806355,0.014958222,0.10092924,0.00027503152,0.21678543,0.17489938
140000,0.6203366,0.0,-0.015493014,0.2766114,0.12098798989767141,119.01204819277109,0.10767458024479094,0.3471779734827578,0.014843984,0.09813997,0.00027317525,0.25497058,0.20711967
150000,0.5031138,0.0,0.20536427,0.2899858,0.4874463103142036,81.50413223140495,0.48414999345938364,0.1738697969277079,0.02042441,0.09965553,0.00027109016,0.22452481,0.11922406
160000,0.33040965,0.0,0.4900321,0.3073137,0.6695122621061628,56.12429378531073,0.6695122430890293,0.0722886573649564,0.016390828,0.09965627,0.00026903293,0.12950647,0.08911369
170000,0.37469748,1.0,0.21247718,0.24500348,0.0870594035432202,134.3835616438356,0.09781528244147429,0.2474857623361655,0.010538004,0.10085106,0.00026698934,0.16047779,0.12453608
180000,0.24541603,1.0,0.059660546,0.23054163,0.21680004541451733,131.09333333333333,0.20963512038862384,0.15976652263890248,0.015649851,0.0980569,0.00026492702,0.1251203,0.054492235
190000,0.16266108,1.0,0.31450656,0.16956978,0.45515860925491863,98.67961165048544,0.45508090008809726,0.05743336479984296,0.011564151,0.10257764,0.00026285005,0.05278817,0.018756375
200000,0.1880606,1.0,0.48866436,0.13492692,0.593862934674572,78.33870967741936,0.5938736772344958,0.03721437253989279,0.006695877,0.10018616,0.00026097993,0.047224272,0.016805526
210000,0.13843657,1.0,0.6267869,0.12814397,0.7265940492193644,64.21153846153847,0.7378269563882779,0.019921381056356508,0.0016995401,0.098625794,0.00025910916,0.030766606,0.0069943294
220000,0.076735005,1.0,0.6496723,0.1304725,0.7517667048843577,61.125,0.7408229725435376,0.011504163447534665,0.0006032079,0.09777989,0.0002570434,0.019154629,0.0032636374
230000,0.08326505,1.0,0.63810766,0.12669154,0.7507316936861794,61.38364779874214,0.7508826506962566,0.005204387848212753,0.00017780092,0.09716378,0.00025499202,0.008495854,0.00090416725
240000,0.084285595,1.0,0.608203,0.13281947,0.7046355973106498,66.24666666666667,0.7044756120443344,0.015172625314444304,0.0017340204,0.10242267,0.00025294186,0.03350748,0.008424146
250000,0.057410333,1.0,0.6398062,0.06371173,0.7521263337375955,61.06832298136646,0.7521263568297677,0.005942779193308366,0.00037647123,0.1045861,0.00025089263,0.008217044,0.0015443808
